location_id,site_id,site_name,latitude,longitude,bio_sample,stream_type,sample_type,ecoregion,basin,area_km2,elev_ft,conductivity,chloride_mg,tp_ug,tn_mg,nitrate_mg,ph,alkalinity,sulfate_mg,tal_ug,tfe_ug,turbidity,watershed_imperv,watershed_developed,riparian_developed,watershed_agric,riparian_agric,watershed_forest,riparian_forest,watershed_wetland,riparian_wetland,watershed_natural,riparian_natural,bankstab_rating,finesed_percent,gravel_percent,silt_rating,embedded_percent
502220,540000000070X,Little Otter Creek 7.0,44.20346832,-73.19677734,2006.064,WWMG,KN,83,VT03,99.495,175,468,29.4,34.3,1.98,1.52,9.14,188,10.9,NA,25,2.19,1.273812754,5.0022615,3.40117093,45.40298,46.913858,38.33063363,26.46222197,10.9669832,23.1614159,49.594754,49.68497046,5,0,5,5,62.5
502416,600200000005X,Trib to Walloomsac 0.5,42.93817139,-73.25906372,2018.032,SHG,KN,58,VT01,15.3252,550,520.7,36,14.7,0.72,0.65,7.87,100,7.14,9.9,25,3.9,1.777777778,8.97345544,8.83325455,37.033121,29.428436,49.9207271,45.77232231,3.92882318,12.8011363,53.99342398,61.73831461,4,0,11,5,30
502311,553900000028X,Moon Brook 2.8,43.61061096,-72.9524231,2006.087,SHG,KN,58,VT03,4.9617,623,524,82.46666667,14.4,0.663333333,0.463333333,7.633333333,120,7.15,8.5,333.6666667,0.983333333,8.992744422,26.6461091,17.69437,2.031562,0,68.29887827,63.53888,3.01106483,18.7667595,71.32232476,82.3056395,3,4,18,4.666666667,37.5
521456,600500000001X,Paran Creek 0.1,42.91397858,-73.24578857,2019.121,MHG,KN,58,VT01,43.9407,556,447.5,22.6,17,0.25,0.093,7.34,193,6.407,9.9,173,1.32,3.80830756,13.8008728,10.1047722,16.6745137,6.75203777,60.6085422,42.86378866,8.6414193,38.99884,69.5246077,83.14318766,2,0,5,4,20
506494,600600000071X,Furnace Brook 7.1,42.94298172,-73.17076111,2013.116,SHG,KN,58,VT01,12.1815,1140,87.3,3.81,7.62,0.32,0.271,7.65,33,3.36,24.9,81.22,0.47,0.668045807,3.1104536,3.91791058,2.312523,2.891791,91.43470114,70.055963,3.6645733,23.13433258,94.57702583,93.19029558,5,3,21,3,15
502419,600601000018X,Hewitt Brook 1.8,42.91889191,-73.18962097,2006.092,SHG,KN,58,VT01,0.9423,900,501,17.1,8.85,0.16,0.05,8.05,237,3.09,NA,25,0.32,2.591212989,30.6590299,15.789474,10.21968,0,51.981133,26.3158,7.7363899,57.894739,59.1212938,84.210539,5,19,50,3,2.5
502422,600702000023X,Bolles Brook 2.3,42.92385101,-73.10453796,2005.16,SHG,KN,58,VT01,19.3266,1615,17.5,1,5.79,0.15,0.051,5.85,0.5,4.51,NA,25,0.2,0,0,0,0,0,99.59499687,98.70714136,0.4097979,1.292861,100.0000012,100.0000024,5,0,6,1,2.5
522440,600702010001X,Bickford Hollow Brook 0.1,42.90977859,-73.11940002,2018.015,SHG,KN,58,VT01,15.9948,1350,12.1,1,8.59,0.21,0.14,5.74,1.48,3.26,95.875,25,1.25,0.007483682,0.6076975,0.4908836,0,0,97.63952288,92.706873,1.789332,6.802244,99.39230129,99.509117,3,5,10,1,35
502424,600704000020X,City Stream 2.0,42.8772583,-73.11554718,2018.014,SHG,KN,58,VT01,10.8801,1440,144.1,24.9,12.5,0.26,0.15,7.34,28.02,3.34,45.021,55.501,1.34,1.172222682,6.1129952,11.9650655,0.463231,0.7860262,88.4882517,65.502183,4.6323103,21.659385,93.4237692,87.24890424,3,4,2,2,55
502425,600704020001X,Stamford Brook 0.1,42.87693024,-73.11676025,2013.101,MHG,KN,58,VT01,28.5741,1440,20.45,1,9.475,0.19,0.0875,6.77,6.07,2.825,81.418,70.353,2.665,0.017701345,0.330719046,1.63081237,0,0,91.0327556,70.40250112,8.6144444,27.827899,99.66929014,98.36919262,3.5,2,9,1.5,10
502455,650000000656X,Deerfield River 65.6,42.89313889,-72.95178986,2009.089,MHG,KN,58,VT12,231.3,1673,23,2.54,16.3,0.27,0.025,6.4,1.7,2.7,258,465,0.72,0.116140078,1.37120661,1.53581139,0.0233463,0,84.2842221,56.56308345,14.1782093,41.617624,98.6054436,98.46418675,5,0,5,4,1
502428,601000000015X,Barney Brook 1.5,42.87932968,-73.16000366,2008.026,SHG,KN,58,VT01,5.0292,960,218.6285714,21.44285714,15.55714286,0.288571429,0.083333333,7.631428571,70.22857143,5.065714286,20.76666667,883.9531429,3.741666667,1.147637795,6.5318536,10.632911,5.565497,11.39241,83.883707,54.177216,3.48962039,23.03797,87.90265739,77.9746796,2.571428571,8.285714286,20.42857143,5,50
502440,601100000021X,South Stream 2.1,42.85567093,-73.17449188,2013.115,MHG,KN,58,VT01,42.9282,842,220,8.04,7.82,0.17,0.109,8.07,93,3.62,24.9,95.36,0.55,0.470942178,4.031616,4.7263687,5.0861668,2.5327904,83.49952069,69.4029876,6.998197,22.478521,90.8822179,92.7408483,4,0,12,2,10
506372,651900000001X,East Branch Deerfield River 0.1,42.91275024,-72.94605255,2016.056,MHG,KN,58,VT12,96.1452,1770,13.3,1,11.7,0.18,0.025,5.71,2,2.03,149.6,965,1.97,0.045343917,1.30490101,1.20676422,0.02059385,0,79.6929029,54.69532872,18.800315,43.757973,98.67451155,98.79323542,5,1,9,2,15
506489,601102000001X,South Stream Trib - Hatchery Effluent 0.1,42.85562897,-73.17386627,2013.114,SHG,KN,58,VT01,1.8738,840,250,8.98,151,1.22,0.516,7.31,102,3.83,24.9,133.9,1.19,0.721411765,6.48415,32.727271,0.8645533,0.9090909,86.708253,54.545452,5.61959648,11.81818,92.65130348,66.363632,NA,NA,NA,4,20
502442,601200000010X,Jewett Brook 1.0,42.86257172,-73.18966675,2009.091,SHG,KN,58,VT01,20.0682,750,559,27.1,57.1,0.6,0.24,7.52,252,6.64,78.6,721,6.65,2.130370437,8.99632337,9.735349,12.89353,7.75047298,66.9267697,46.4555719,10.33276553,35.4442397,78.11014103,82.5141783,NA,5,5,5,30
502444,610000000389X,Hoosic River 38.9,42.79766083,-73.26702118,2018.026,WWMG,KN,58,VT01,577.9287,522,323.05,30.9,21.25,0.725,0.58,7.575,102.5,9.015,42.2165,150.5465,1.285,2.296047765,8.3157486,8.9357912,6.8752597,4.5288345,80.3975852,70.4068415,4.1506331,15.459167,84.80899,86.5353707,3.5,3.5,2.5,3.5,28.75
502447,610100000005X,Tubbs Creek 0.5,42.80562973,-73.26689911,2009.084,SHG,KN,58,VT01,14.8383,530,326.7666667,3.847666667,14.3,0.1,0.06,8.073333333,155.3333333,6.803333333,23.2,25,0.606666667,0.343058167,4.37314246,10.6348348,13.2225392,9.27835136,81.9439376,73.03309,0.533753845,3.2555615,82.40432265,80.0868065,2.5,3.5,20,5,62.5
521451,610400000004X,Cedar Hill Brook 0.4,42.78911591,-73.25003815,2018.024,SHG,KN,58,VT01,11.2329,537,350.2,8.35,19.5,0.15,0.06,7.73,162,6.64,9.9,25,0.3,0.523115135,5.14381883,8.6727,15.0869285,11.53846,79.0943264,76.9984896,0.272414019,0.67873298,79.76925362,79.78883658,4,6,9,6,15
521458,610900000003X,Ladd Brook 0.3,42.76509857,-73.23734283,2018.027,SHG,KN,58,VT01,4.8276,575,262.7,8.03,14.2,0.5,0.43,7.94,125,6.19,9.9,25,0,1.365212528,12.43474971,29.57198,3.52349,7.198443,83.30847327,60.7003835,0.6152125,1.945525,84.04175611,63.2295661,3,3,32,5,20
505425,611300000024X,Broad Brook 2.4,42.74753952,-73.18306732,2018.021,SHG,KN,58,VT01,17.5761,1006,60.64,1,7.846,0.188,0.1645,7.532,24.026,4.726,28.8925,25,1.316,0.031440422,0.95242978,0.9289364,0,0,96.08706247,87.366465,2.95458054,11.7045973,99.04756644,99.0710623,4.4,0,11.2,1.8,20.6
502450,612500000081X,North Branch Hoosic River 8.1,42.77909088,-73.04392242,2013.099,SHG,KN,58,VT01,21.8538,1235,50,5.68,7.11,0.05,0.025,7.21,11,3.8,24.9,91.6,0.34,0.430071658,3.611728931,7.40740641,1.71320283,3.74627461,93.38627984,84.6317622,0.947203667,4.00170241,94.67505637,88.84632111,4,1,15,2,5
521450,612506000002X,Roaring Brook 0.2,42.75728607,-73.06858826,2018.023,MHG,KN,58,VT01,22.1166,1139,46,3.58,9.07,0.21,0.11,7.05,15.49,3.09,56.359,25,2.63,0.153943192,1.88410541,3.51885104,0.4272809,0.03590664,93.70704,84.9551162,3.3979002,11.4901262,97.6886124,96.4452424,2,0,11,2,45
505427,612506020001X,Cardinal Brook 0.1,42.77883148,-73.08695984,2013.096,SHG,KN,58,VT01,3.1419,1685,22.1,1.333333333,16.33333333,0.163333333,0.1325,7.443333333,5.1,3.6,86.48,25,0.27,0.004127967,0,0,0,0,97.7415641,80.4075296,2.234317,19.59248,100.0000007,100.0000096,4.5,0,8.333333333,1.333333333,11.66666667
506426,612506020101X,Cardinal Brook Trib 1 0.1,42.77873993,-73.08770752,2012.082,SHG,KN,58,VT01,1.728,1730,12.1,2,2.5,0.05,NA,6.34,1,3.23,NA,NA,0.2,0.004166667,0.05208333,0,0,0,88.8888872,75.6944444,11.14583,24.30556,99.947913,100.0000044,5,0,10,3,10
502454,650000000524X,Deerfield River 52.4,42.79000092,-72.92028046,2008.041,MHG,KN,58,VT12,476.4582,1300,37.5,5.375,20.745,0.39,0.25,6.21,3.35,3.54,132,473,1.005,0.700287874,4.77315688,5.21205375,2.169256726,2.18378,82.7219552,61.1662915,10.1267854,31.129093,93.0575806,92.6041643,5,3.5,10.5,2.5,15
501825,460600000021X,Deer Brook 2.1,44.69889069,-73.10443878,2003.068,WWMG,KN,83,VT07,15.2001,320,668.5,101.85,71.05,0.95,NA,7.83,160.5,NA,NA,6507,17.2,3.243649713,9.834804,5.84258885,36.870158,42.926122,42.8740566,25.591501,10.0361186,25.301789,53.29504155,51.231291,3,3.5,12,3.5,35
501895,464700000003X,Rodman Brook 0.3,44.56806183,-72.5597229,2006.039,SHG,KN,58,VT07,11.133,680,280.4,36.2,6.9,1.556666667,0.466666667,7.38,70.83333333,8.416666667,7.45,565.438,1.675,0.581891673,5.028293814,10.819412,17.42926,13.68337,72.46682323,45.7438245,4.7857718,29.435169,77.54244065,75.4972115,4,2,8,4.333333333,38.33333333
501915,480000000031X,Indian Brook 3.1,44.54291153,-73.15296173,2003.132,WWMG,KN,83,VT05,27.0207,164,697.5,141.5,20.5,0.595,0.335,7.73,114.5,16.95,5,473,3.44,8.859774173,28.51480836,22.78338709,11.48453,8.585858,53.7888098,45.6509537,6.5383205,22.643096,60.0006588,68.6307501,3,0.5,11.5,5,37.5
505264,490500000010X,Muddy Brook 1.0,44.46155167,-73.13591766,2011.073,WWMG,KN,83,VT08,53.8713,263,380.4,44.4,95.9,NA,NA,8.53,119,NA,NA,NA,NA,6.993317406,17.07736819,13.4906011,33.6902943,36.1592372,37.2383997,20.14375278,11.981891,29.929972,49.23234034,50.35017148,3,0,14,4,70
502457,650000000675X,Deerfield River 67.5,42.91254044,-72.95072174,2009.092,MHG,KN,58,VT12,130.2732,1770,23.25,2.74,13.95,0.265,0.025,6.205,2.71,2.62,235.2,272.35,0.575,0.13111062,1.294663802,1.80834129,0.02279824,0,87.4489035,57.82235799,11.117257,40.133722,98.68253902,98.19167379,5,1,13,2,10
501979,490501000043X,Allen Brook 4.3,44.45121002,-73.10263062,2003.04,WWMG,KN,83,VT08,24.525,374,677,116.1666667,38.43333333,0.593333333,0.21,7.68,148.6666667,18.23333333,42.85,303.3333333,3.926666667,6.206495413,21.0311923,19.3147973,33.4715605,42.05561243,38.9685158,16.832176,6.7412847,21.7974155,45.4972403,38.6295915,3,5.666666667,16.33333333,3.666666667,40
507957,495500000001X,Blanchard Brook 0.1,44.25143814,-72.56356049,2013.003,SHG,KN,58,VT08,3.0321,540,636.7666667,105.6466667,8.536666667,0.29,0.1445,7.933333333,142.2333333,10.02333333,24.9,148.2,0.786666667,4.837637281,19.7981598,21.23457,28.9700248,30.8641972,49.95550679,45.1851917,0.593648,2.716049,51.2318211,47.9012407,3.666666667,14.33333333,21,4.666666667,31.66666667
502459,650400000013X,South Branch Deerfield River 1.3,42.75022125,-72.94759369,2013.148,SHG,KN,58,VT12,15.6024,1581,31.95,1,8.71,0.1,0.0375,7.23,8.36,3.68,47.63,184.65,0.87,0.226522843,4.40701419,12.1192526,0.6748962,0,90.5734397,67.20674382,4.34356273,20.6092055,94.91808579,87.88075814,5,1,9,2,30
502460,650600000001X,West Branch Deerfield River 0.1,42.77058029,-72.94857025,2004.131,MHG,KN,58,VT12,82.8873,1180,27,2.9,12,0.18,0.025,6.36,8,3.31,192,382,0.39,0.267565719,2.032639447,4.0635861,0.2269346,0.5464481,88.9693686,65.0571291,8.6973513,30.094386,97.7404254,95.3899652,5,1,3,1,2.5
508445,650600000085X,West Branch Deerfield River 8.5,42.84183884,-73.03288269,2016.059,SHG,KN,58,VT12,13.9986,2038,20.055,0.49,18.45,0.36,0.025,6.65,4.025,2.405,173.3,330.35,0.66,0,0,0,0,0,85.0823106,56.018738,14.9414965,43.934428,100.0000021,100.0000044,5,0,1.5,2.5,10
502188,510000000028X,Munroe Brook 2.8,44.38898849,-73.201828,2011.036,WWMG,KN,83,VT05,5.5935,250,575.5,28.85,28.05,0.27,0.025,8.33,223,48.6,36.8,89.1,0.97,2.355752212,17.68302581,22.0527088,54.674177,44.798896,21.668543,13.5922325,5.068383,19.140088,27.6428053,33.1484093,3.5,5,16.5,4,47.5
523029,651400000020X,North Branch Deerfield River 2.0,42.87387085,-72.86366272,2020.04,MHG,KN,58,VT12,107.3718,1518,174.1,32.2,7.8,0.24,0.122,7.37,27.2,4.47,9.9,160,0,1.766156477,10.729074,10.83545174,5.040988089,6.925572,81.0103518,68.010868,2.96642134,13.6232137,84.22994334,82.2389734,3,10,20,4,20
502472,651400000121X,North Branch Deerfield River 12.1,42.96860886,-72.89240265,2008.046,SHG,KN,58,VT12,4.7889,1928,165.3833333,27.91666667,6.62,0.178333333,0.120833333,7.23,30.26666667,4.351666667,41.575,418.2333333,1.473333333,2.684645743,12.9486946,6.2726178,0.52621686,0,85.02442386,90.5910781,0.9584665,2.895054,86.5250913,93.7273866,2.333333333,18.16666667,16.5,4.333333333,62.08333333
502473,651400000126X,North Branch Deerfield River 12.6,42.9710083,-72.89755249,2008.048,SHG,KN,58,VT12,2.5992,1939,71.5,3.043333333,5.31,0.13,0.136666667,7.333333333,26.86666667,3.473333333,41.325,25,0.21,0.569382884,2.3199443,2.6194144,0.3116344,0,97.64297905,96.3020096,0.2770083,1.078582,97.36841754,97.3805916,2.666666667,0.333333333,10.66666667,2.666666667,27.5
506492,651401000001X,Binney Brook 0.1,42.87226868,-72.88514709,2013.147,SHG,KN,58,VT12,9.36,1494,92.5,10.3,2.5,0.13,0.073,7.29,22,4.39,24.9,74.03,0.25,1.706730769,17.91346392,13.2917972,4.375,0.7268951,76.3253937,81.100732,2.67307731,4.880582,77.71154121,85.981314,2,12,29,2,60
502474,651401010009X,Rose Brook 0.9,42.89569092,-72.89639282,2016.063,SHG,KN,58,VT12,1.332,1750,49.7,1.705,14.55,0.215,0.16,7.055,21.5,3.295,46.737,102.45,1.06,0.37972973,11.486483,17.44681,0.1351351,0,89.424361,82.553193,0,0,88.378377,82.553193,2.5,8.5,17.5,4.5,22.5
506491,651402000010X,Beaver Brook 1.0,42.8653183,-72.85952759,2013.146,MHG,KN,58,VT12,19.7865,1528,65.4,9.82,10.9,0.14,0.025,7.36,10,4.38,74,375.9,0.71,1.048624062,6.99113027,14.29256613,4.334773556,6.282974,83.9584851,58.8009614,4.0391181,20.335737,88.6741036,79.4244682,3,0,14,3,20
502327,560200000022X,East Creek North Fork 2.2,43.82690811,-73.31796265,2004.185,WWMG,KN,83,VT04,28.8864,190,833,23.5,66,0.57,0.025,8.2,321,100,5,25,3.42,0.868955633,4.4366898,2.765685,67.5349,67.375166,26.1555648,17.2087072,2.726196959,12.11267558,28.02841546,29.85915488,5,0,2,NA,37.5
502391,592500000018X,Lye Brook 1.8,43.15343857,-73.03961182,2005.132,SHG,KN,58,VT01,18.9621,840,20.1,0.84,9.653333333,0.26,0.025,5.59,1.413333333,3.153333333,446,701,0.623333333,0,0.05220941,0,0,0,82.13555875,53.339789,17.9600336,46.660214,99.94779146,100.000003,3,1,8.666666667,1.666666667,10.83333333
523003,592500000025X,Lye Brook 2.5,43.14453125,-73.04107666,2020.033,SHG,KN,58,VT01,18.0036,1032,17.1,1,14.5,0.32,0.025,5.9,1,1.52,446,398,0.2,0,0.054989,0,0,0,81.18653376,51.630705,18.9012171,48.3692903,99.9450011,99.9999953,2,0,16,2,20
502481,651403000043X,Cold Brook 4.3,42.94049835,-72.90035248,2016.134,SHG,KN,58,VT12,2.9574,2184,6.8,1,8.96,0.05,0.025,6.38,2.09,3.1,158.8,52.48,0.2,0.203590992,6.54290934,2.028986,0,0,93.5640576,97.971017,0,0,93.4570902,97.971017,5,NA,NA,2,20
510286,651403030001X,Airport Trib 0.1,42.91577148,-72.87705994,2015.052,SHG,KN,58,VT12,3.8475,1706,51.2,3.782,16.9,0.25,0.09,7.12,14,3.71,85.78,298.3,0.63,1.253567251,17.2397663,2.4077046,0.1169591,0.3210273,77.1917443,73.3547316,5.9649126,21.6693413,82.643269,97.2712639,1,3,26,5,30
505429,651403040001X,Haystack Brook .1,42.91630173,-72.88378906,2015.057,SHG,KN,58,VT12,3.4839,1732,101.5,9.94,8.23,0.3,0.26,7.03,26.5,5.07,24.9,NA,0.5,0.830018083,5.96744952,0.8281574,0.1291656,0,91.6365482,87.78468,2.118316,11.38716,93.903392,99.17184,4,9,18,4,20
510047,651403050007X,Oak Brook 0.7,42.92586899,-72.8974762,2015.058,SHG,KN,58,VT12,0.8244,2057,10.4,1,6.43,0.23,0.16,6.14,0.01,2.4,205.9,NA,0.21,0.449781659,13.1004357,8.205129,0,0,87.692311,91.794876,0,0,86.89957,91.794876,5,1,3,1,2
510049,651403060001X,Cold Brook Trib 6 0.1,42.92634964,-72.88735199,2015.055,SHG,KN,58,VT12,6.5,1824,22.7,1,8.43,0.05,0.05,7.19,9,1.23,24.9,81.76,0.81,0.110516934,3.435804702,17.07317073,2.350813743,12.19512195,96.49446494,65.85365854,0,0,94.21338156,70.73170732,3,20,15,4,6
501421,133312000002X,Smith Brook 0.2,43.91154099,-72.65701294,2006.046,SHG,KN,58,VT09,3.69,688,217,16.9,6.81,0.88,0.23,7.18,74.3,9.43,NA,1890,3.02,2.654634146,9.34146458,8.7719291,11.09756,13.28321,77.3424182,69.17294,1.9512197,8.771929,79.5609658,77.944869,3,0,24,6,15
502483,651405000010X,Ellis Brook 1.0,42.9296608,-72.84114075,2016.05,SHG,KN,58,VT12,18.2547,1624,94.43333333,15.20333333,9.123333333,0.216666667,0.125,7.03,13.56666667,4.313333333,31.93666667,81.53333333,0.413333333,0.253611399,4.501306274,2.4213071,0.497954,0,91.2323112,73.184012,3.62372427,24.3341435,95.00073397,97.57868819,3,1.333333333,15.33333333,2.333333333,13
502488,651406000007X,Blue Brook 0.7,42.95471954,-72.87174988,2016.062,SHG,KN,58,VT12,8.3934,1850,89,10.2,6.79,0.25,0.16,7.33,21,4.72,9.9,98.72,1.1,0.634141111,6.02616411,15.2600195,0.8470941,1.960784,91.3617311,76.555837,1.340339,5.71185,93.1267437,82.7791959,2,10,20,4,45
506352,150405020102X,Lord Brook Trib 2-Trib 1 0.2,43.81169891,-72.33734894,2013.065,SHG,KN,58,VT14,0.108,1376,325.2,1,7.45,0.12,0.103,7.16,14,121.7,24.9,167.1,1.48,0,0,0,0,0,100,100,0,0,99.99999,100,2,75,10,6,NA
501475,171306000000X,Tabor Branch Trib 6 0.0,44.12144089,-72.23371124,2007.031,SHG,KN,58,VT14,0.4,920,284.5,6.46,120,0.53,0.11,8.04,87.3,6.82,393,565,NA,0.310999024,4.627399935,9.10396324,1.064106736,1.234922458,91.27211238,81.36128662,1.138952164,7.007466973,94.30849333,89.6611143,5,35,5,NA,62.5
502489,651409000003X,Jacks Brook 0.3,42.95526123,-72.88912964,2004.127,SHG,KN,58,VT12,0.7452,1929,23.9,1,9.5,0.175,0.09,6.705,3.55,3.735,109.5,143.65,0.36,0.509661836,18.1159378,12.8787916,0,0,81.3095222,84.090914,0.2415459,1.515152,81.8840513,87.121218,3,4.5,16,3,15
502490,651409010002X,Iron Stream 0.2,42.95666885,-72.88916779,2004.126,SHG,KN,58,VT12,0.5,1909,158,22.1,9,0.4,0.08,7.03,33.8,6.63,26,4119,4.37,0.506602641,18.00720288,12.68656716,0,0,81.42011834,84.32835821,0.240096038,1.492537313,81.99279712,87.31343284,5,3,16,2,62.5
502491,651413000001X,Baselodge Trib 0.1,42.96920013,-72.89504242,2004.13,SHG,KN,58,VT12,0.4,1995,102,16,15,0.15,0.07,6.76,16.9,3.92,26,814,0.89,0.935660507,3.422313484,3.675344564,0.308008214,0,96.81069959,95.25267994,0.273785079,1.071975498,96.2696783,96.32465544,1,13,16,3,37.5
515415,651900000053X,East Branch Deerfield River 5.3,42.9688797,-72.95355988,2016.065,MHG,KN,58,VT12,70.074,2016,12.9,1,12.2,0.23,0.025,5.8,2.34,1.85,156.7,1308,2.3,0.057385522,1.59003348,1.59120126,0,0,75.6759202,47.045743,22.5622868,50.918453,98.409963,98.4087964,5,2,22,6,40
502493,652105000007X,Red Mill Brook 0.7,42.89699936,-73.01735687,2008.033,SHG,KN,58,VT12,6.2586,2142,47.75,7.665,15.35,0.35,0.025,6.12,5.945,2.5,182.35,410.2,0.73,0.508484326,3.8538966,5.4404147,0.01438021,0,80.00859277,45.207257,15.846999,49.352338,96.13171905,94.559595,5,0.5,25,1.5,13.75
521571,411300000061X,Rock River 6.1,44.99871445,-73.02549744,2018.099,WWMG,KN,83,VT05,59.6565,181,371.8,20.3,94.8,0.79,0.025,7.82,151,10.47,158.469,462.076,22.2,1.656608957,5.27117732,4.01320555,51.51995,58.66089,33.23977621,14.660064,9.7503214,22.6245749,43.15154699,37.32590579,2,30,13,6,10
501682,411300000094X,Rock River 9.4,44.96826172,-73.013237,2004.106,WWMG,KN,83,VT05,44.2179,220,326,13.5,79,1.17,0.65,7.87,135,12.3,25.3,453,32.6,1.60940587,4.958173015,3.37689009,50.9088,58.81662,34.03713806,12.964323,9.82882462,24.7834429,44.05568823,37.80649443,3,3,9,6,15
502494,652300000004X,Glastenbury River 0.4,42.96395874,-72.99993134,2016.058,SHG,KN,58,VT12,36.7524,1946,4.7,1,9.56,0.16,0.025,5.44,1.45,2.67,160.5,82.54,0.33,0.000244882,0.009795279,0.04,0,0,94.645347,78.32,5.3433248,21.6,99.99019936,99.96,2,0,16,3,20
515410,660600000103X,East Branch North River 10.3,42.73632813,-72.72489166,2016.044,MHG,KN,58,VT12,101.3175,787,106.5,9.9,7.95,0.15,0.05,7.39,23,5.67,9.9,25,0.2,0.582296247,5.584721687,10.40174364,6.084832,4.557251,84.4621675,66.8223838,3.6020434,17.917576,88.3304521,85.0410083,4,2,10,2,25
502499,670000000166X,Green River 16.6,42.75880051,-72.66223145,2014.096,MHG,KN,58,VT12,67.4307,671,93.37777778,4.779888889,8.148888889,0.072222222,0.025,7.571111111,31.27777778,5.371777778,38.97744444,91.2925,0.265,0.349932597,4.343125637,9.3979841,3.42885315,4.07246,89.3886014,72.1056915,2.5799823,14.1242183,92.2280253,86.5295557,3.444444444,3.666666667,10.33333333,2.666666667,22.77777778
501740,425600000009X,Godin Brook 0.9,44.97193909,-72.70527649,2009.035,SHG,KN,58,VT06,12.2715,462,208,11.85,42.7,1.745,1.45,8.15,71.65,7.45,29.05,408,0.67,1.431243124,3.9163921,2.75459095,42.383574,44.0734545,45.73376212,30.801335,8.30216413,22.3706189,53.70003733,53.1719539,5,8.5,13.5,4,NA
501742,425600000014X,Godin Brook 1.4,44.97647095,-72.70955658,2009.036,SHG,KN,58,VT06,8.0046,495,234,15.1,53.7,2.1,1.9,8.58,80.3,6.5,5,25,0.3,0.836856308,3.4517656,2.6923077,31.302001,31.28205,56.02422716,37.692303,9.68068307,28.3333283,65.24623287,66.0256313,5,2,26,3,62.5
501788,430000000042X,Stevens Brook 4.2,44.84814835,-73.0996933,2016.125,WWMG,KN,83,VT05,18.4968,225,1025,175.5,29.675,0.88,0.62,8.5225,211.5,35.55666667,6.633333333,41.96666667,0.37,18.50082717,49.00739319,46.370116,22.820159,25.723877,25.0024274,21.19177291,2.4474507,6.6302973,28.1724451,27.90599804,4.5,2.5,16.25,4,44.375
501789,430000000047X,Stevens Brook 4.7,44.84476089,-73.09294891,2003.102,WWMG,KN,83,VT05,12.2697,270,926.5,156.5,35.5,0.685,0.455,7.965,192.5,48.9,5,315.5,1.2,21.0641825,54.80818943,49.764942,10.357221,17.595707,30.6729178,25.11752417,3.0294136,7.3875078,34.8345897,32.63935027,2.5,5.5,14,5,26.25
502502,670600000017X,Green River Trib 6 1.7,42.77333832,-72.68106079,2003.056,SHG,KN,58,VT12,9.7803,890,86.6,0.885,9.415,0.09,0.08,7.565,37.65,5.15,10,69,0.415,0.086684458,2.66862986,4.572565,0.7913868,0.2982107,92.6613939,76.6401607,3.71767772,18.2902565,96.53998142,95.1292244,4,13.5,22,3,62.5
500882,440200000005X,Rugg Brook 0.5,44.7779007,-73.12695313,2004.14,WWMG,KN,83,VT05,15.1857,215,633.3333333,62.63333333,20.2,0.336666667,0.0825,8.213333333,198.6666667,38.06666667,25.35,176,2.946666667,9.451668346,29.2419891,23.581648,41.84792,50.074002,25.6364599,15.98420999,2.370651,10.360139,28.9100964,26.34434899,3.333333333,4,12.66666667,4.666666667,27.5
502522,LCT090700002X,Braisted Brook 0.2,43.97800064,-73.39803314,2019.145,WWMG,KN,83,VT04,6.7752,97,1718,36.3,69,0.45,0.025,7.53,370,608.692,78.83,412,4.2,0.638549416,2.85600428,2.498107494,72.51594,53.59576079,20.721805,42.01362604,3.90542,0.832702498,24.6280517,43.90613172,3,10,18,6,50
502525,LCT300200002X,Bartlett Brook 0.2,44.42634964,-73.21549988,2018.073,WWMG,KN,83,VT05,3.1986,120,930.4,163.8,25.32,0.96,0.75,7.91,200.2,25.236,48.7125,313.1882,4.508,21.5407991,53.601568,37.783374,26.2521085,22.16625,14.12921378,28.463479,6.415307,11.33501,20.14631412,40.0503782,1.6,16.6,14.6,4.8,60.5
501824,460600000020X,Deer Brook 2.0,44.69638824,-73.10610962,2003.067,WWMG,KN,83,VT07,15.4017,315,1060,229,35,0.78,NA,7.91,191,13.6,NA,382,4.8,3.474025595,10.4891012,6.34169408,36.498563,42.167536,42.581662,26.123997,10.0157776,25.035496,53.01232682,51.4907755,2,7,14,3,15
501826,460600000022X,Deer Brook 2.2,44.70133972,-73.10228729,2003.081,WWMG,KN,83,VT07,15.0849,330,544,79.2,65,0.88,0.025,7.6,172,3.8,NA,2520,8.8,3.025624334,9.2058941,4.97561049,37.103989,43.317073,43.1903584,25.804882,10.1127616,25.560979,53.69011864,51.7073244,5,7,37,5,NA
502531,LCT330100006X,Englesby Brook 0.6,44.4562912,-73.21484375,2006.114,WWMG,KN,83,VT05,2.0961,120,595.6666667,112.5333333,90.03333333,0.786666667,0.425,7.35,122,12.48666667,141.5,517.6666667,17.05,30.55474453,87.161872,69.158876,1.5027909,1.401869,11.2924004,29.4392477,0.04293688,0,11.33533728,29.4392477,2,32.33333333,29.33333333,6,46.25
502545,LCT910300018X,Youngman Brook 1.8,44.95639038,-73.10666656,2009.099,SHG,KN,83,VT06,3.033,142,154.5,13.27,37.7,0.63,0.2,7.545,59.3,16.6,122,1267.5,9.75,4.340822877,13.6795256,5.7591632,37.062315,24.6073301,23.1363238,14.9214612,25.341243,54.71204,49.2581569,69.6335012,3,28.5,63.5,3,NA
